timestamp,token,poolAddress,price,liquidity,volume
1754341310603,So11111111111111111111111111111111111111112,FakePool0,167.537652,,
1754341324878,So11111111111111111111111111111111111111112,FakePool0,167.410965,,
1754341325573,So11111111111111111111111111111111111111112,FakePool0,167.410965,,
1754341339995,So11111111111111111111111111111111111111112,FakePool0,167.516352,,
1754341340477,So11111111111111111111111111111111111111112,FakePool0,167.492562,,
1754341354877,So11111111111111111111111111111111111111112,FakePool0,167.487476,,
1754341355760,So11111111111111111111111111111111111111112,FakePool0,167.491509,,
1754341369863,So11111111111111111111111111111111111111112,FakePool0,167.485681,,
1754341370572,So11111111111111111111111111111111111111112,FakePool0,167.478816,,
1754341384903,So11111111111111111111111111111111111111112,FakePool0,167.510847,,
1754341385506,So11111111111111111111111111111111111111112,FakePool0,167.480429,,
1754341399884,So11111111111111111111111111111111111111112,FakePool0,167.511612,,
1754341400484,So11111111111111111111111111111111111111112,FakePool0,167.511566,,
1754341414979,So11111111111111111111111111111111111111112,FakePool0,167.567799,,
1754341415551,So11111111111111111111111111111111111111112,FakePool0,167.608079,,
1754341429861,So11111111111111111111111111111111111111112,FakePool0,167.640922,,
1754341430473,So11111111111111111111111111111111111111112,FakePool0,167.639498,,
1754341444928,So11111111111111111111111111111111111111112,FakePool0,167.680531,,
1754341445561,So11111111111111111111111111111111111111112,FakePool0,167.668541,,
1754341465638,So11111111111111111111111111111111111111112,FakePool0,167.607239,,
1754341465923,So11111111111111111111111111111111111111112,FakePool0,167.591774,,
1754341474961,So11111111111111111111111111111111111111112,FakePool0,167.570921,,
1754341475561,So11111111111111111111111111111111111111112,FakePool0,167.577121,,
1754341490007,So11111111111111111111111111111111111111112,FakePool0,167.536923,,
1754341490602,So11111111111111111111111111111111111111112,FakePool0,167.526135,,
1754341505174,So11111111111111111111111111111111111111112,FakePool0,167.465289,,
1754341505524,So11111111111111111111111111111111111111112,FakePool0,167.465206,,
1754341519950,So11111111111111111111111111111111111111112,FakePool0,167.322317,,
1754341520887,So11111111111111111111111111111111111111112,FakePool0,167.322317,,
1754341534897,So11111111111111111111111111111111111111112,FakePool0,167.393215,,
1754341535632,So11111111111111111111111111111111111111112,FakePool0,167.392702,,
1754341549897,So11111111111111111111111111111111111111112,FakePool0,167.41105,,
1754341550514,So11111111111111111111111111111111111111112,FakePool0,167.41105,,
1754341565060,So11111111111111111111111111111111111111112,FakePool0,167.455857,,
1754341565544,So11111111111111111111111111111111111111112,FakePool0,167.456267,,
1754341579884,So11111111111111111111111111111111111111112,FakePool0,167.517151,,
1754341580533,So11111111111111111111111111111111111111112,FakePool0,167.515701,,
1754341594927,So11111111111111111111111111111111111111112,FakePool0,167.534722,,
1754341595605,So11111111111111111111111111111111111111112,FakePool0,167.532712,,
1754341609988,So11111111111111111111111111111111111111112,FakePool0,167.652055,,
1754341610847,So11111111111111111111111111111111111111112,FakePool0,167.634698,,
1754341624903,So11111111111111111111111111111111111111112,FakePool0,167.619532,,
1754341625542,So11111111111111111111111111111111111111112,FakePool0,167.568705,,
1754341639984,So11111111111111111111111111111111111111112,FakePool0,167.586117,,
1754341640521,So11111111111111111111111111111111111111112,FakePool0,167.570455,,
1754341654999,So11111111111111111111111111111111111111112,FakePool0,167.595471,,
1754341655502,So11111111111111111111111111111111111111112,FakePool0,167.594105,,
1754341669838,So11111111111111111111111111111111111111112,FakePool0,167.590045,,
1754341670607,So11111111111111111111111111111111111111112,FakePool0,167.585393,,
1754341684968,So11111111111111111111111111111111111111112,FakePool0,167.607546,,
1754341685505,So11111111111111111111111111111111111111112,FakePool0,167.628491,,
1754341699977,So11111111111111111111111111111111111111112,FakePool0,167.727801,,
1754341700522,So11111111111111111111111111111111111111112,FakePool0,167.725269,,
1754341715079,So11111111111111111111111111111111111111112,FakePool0,167.653736,,
1754341715514,So11111111111111111111111111111111111111112,FakePool0,167.658414,,
1754341729968,So11111111111111111111111111111111111111112,FakePool0,167.675098,,
1754341730573,So11111111111111111111111111111111111111112,FakePool0,167.660289,,
1754341744862,So11111111111111111111111111111111111111112,FakePool0,167.791515,,
1754341745585,So11111111111111111111111111111111111111112,FakePool0,167.792382,,
1754341759982,So11111111111111111111111111111111111111112,FakePool0,167.855573,,
1754341760554,So11111111111111111111111111111111111111112,FakePool0,167.873304,,
1754341774990,So11111111111111111111111111111111111111112,FakePool0,167.768005,,
1754341775621,So11111111111111111111111111111111111111112,FakePool0,167.761298,,
1754341789982,So11111111111111111111111111111111111111112,FakePool0,167.83109,,
1754341790574,So11111111111111111111111111111111111111112,FakePool0,167.83109,,
1754341805533,So11111111111111111111111111111111111111112,FakePool0,167.815199,,
1754341805677,So11111111111111111111111111111111111111112,FakePool0,167.818037,,
1754341820478,So11111111111111111111111111111111111111112,FakePool0,167.800605,,
1754341820653,So11111111111111111111111111111111111111112,FakePool0,167.798642,,
1754341835000,So11111111111111111111111111111111111111112,FakePool0,167.84169,,
1754341835645,So11111111111111111111111111111111111111112,FakePool0,167.838332,,
1754341849950,So11111111111111111111111111111111111111112,FakePool0,167.765671,,
1754341850512,So11111111111111111111111111111111111111112,FakePool0,167.763937,,
1754341865233,So11111111111111111111111111111111111111112,FakePool0,167.803484,,
1754341865703,So11111111111111111111111111111111111111112,FakePool0,167.799023,,
1754341879939,So11111111111111111111111111111111111111112,FakePool0,167.858451,,
1754341880652,So11111111111111111111111111111111111111112,FakePool0,167.876414,,
1754341894938,So11111111111111111111111111111111111111112,FakePool0,167.951856,,
1754341895555,So11111111111111111111111111111111111111112,FakePool0,167.933814,,
1754341910183,So11111111111111111111111111111111111111112,FakePool0,167.819981,,
1754341910558,So11111111111111111111111111111111111111112,FakePool0,167.8194,,
1754341924960,So11111111111111111111111111111111111111112,FakePool0,167.915407,,
1754341925543,So11111111111111111111111111111111111111112,FakePool0,167.905155,,
1754341939920,So11111111111111111111111111111111111111112,FakePool0,167.940038,,
1754341940579,So11111111111111111111111111111111111111112,FakePool0,167.928522,,
1754341955034,So11111111111111111111111111111111111111112,FakePool0,167.780704,,
1754341955557,So11111111111111111111111111111111111111112,FakePool0,167.78159,,
1754341969959,So11111111111111111111111111111111111111112,FakePool0,167.818363,,
1754341970555,So11111111111111111111111111111111111111112,FakePool0,167.818363,,
1754341984919,So11111111111111111111111111111111111111112,FakePool0,167.880692,,
1754341985604,So11111111111111111111111111111111111111112,FakePool0,167.880052,,
1754341999933,So11111111111111111111111111111111111111112,FakePool0,167.821212,,
1754342000553,So11111111111111111111111111111111111111112,FakePool0,167.820061,,
1754342015042,So11111111111111111111111111111111111111112,FakePool0,167.822896,,
1754342015568,So11111111111111111111111111111111111111112,FakePool0,167.820769,,
1754342030098,So11111111111111111111111111111111111111112,FakePool0,167.822739,,
1754342030752,So11111111111111111111111111111111111111112,FakePool0,167.820898,,
1754342045037,So11111111111111111111111111111111111111112,FakePool0,167.781454,,
1754342045534,So11111111111111111111111111111111111111112,FakePool0,167.768569,,
1754342059972,So11111111111111111111111111111111111111112,FakePool0,167.699887,,
1754342060624,So11111111111111111111111111111111111111112,FakePool0,167.708606,,
1754342074880,So11111111111111111111111111111111111111112,FakePool0,167.634172,,
1754342075657,So11111111111111111111111111111111111111112,FakePool0,167.634172,,
1754342089935,So11111111111111111111111111111111111111112,FakePool0,167.588438,,
1754342090499,So11111111111111111111111111111111111111112,FakePool0,167.599351,,
1754342104987,So11111111111111111111111111111111111111112,FakePool0,167.656194,,
1754342105553,So11111111111111111111111111111111111111112,FakePool0,167.647701,,
1754342120096,So11111111111111111111111111111111111111112,FakePool0,167.598519,,
1754342120530,So11111111111111111111111111111111111111112,FakePool0,167.598014,,
1754342135002,So11111111111111111111111111111111111111112,FakePool0,167.629558,,
1754342135606,So11111111111111111111111111111111111111112,FakePool0,167.629558,,
1754342149935,So11111111111111111111111111111111111111112,FakePool0,167.614399,,
1754342150550,So11111111111111111111111111111111111111112,FakePool0,167.61438,,
1754342164936,So11111111111111111111111111111111111111112,FakePool0,167.506012,,
1754342165576,So11111111111111111111111111111111111111112,FakePool0,167.505318,,
1754342180039,So11111111111111111111111111111111111111112,FakePool0,167.673707,,
1754342180763,So11111111111111111111111111111111111111112,FakePool0,167.664994,,
1754342195012,So11111111111111111111111111111111111111112,FakePool0,167.740444,,
1754342195607,So11111111111111111111111111111111111111112,FakePool0,167.73258,,
1754342209949,So11111111111111111111111111111111111111112,FakePool0,167.807683,,
1754342210672,So11111111111111111111111111111111111111112,FakePool0,167.831311,,
1754342225003,So11111111111111111111111111111111111111112,FakePool0,168.052248,,
1754342225559,So11111111111111111111111111111111111111112,FakePool0,168.020372,,
1754342239910,So11111111111111111111111111111111111111112,FakePool0,167.892085,,
1754342240698,So11111111111111111111111111111111111111112,FakePool0,167.850542,,
1754342255059,So11111111111111111111111111111111111111112,FakePool0,167.72718,,
1754342255532,So11111111111111111111111111111111111111112,FakePool0,167.712571,,
1754342270104,So11111111111111111111111111111111111111112,FakePool0,167.927038,,
1754342270605,So11111111111111111111111111111111111111112,FakePool0,167.911039,,
1754342285059,So11111111111111111111111111111111111111112,FakePool0,168.048897,,
1754342285741,So11111111111111111111111111111111111111112,FakePool0,168.049143,,
1754342299934,So11111111111111111111111111111111111111112,FakePool0,168.210721,,
1754342300638,So11111111111111111111111111111111111111112,FakePool0,168.234755,,
1754342314900,So11111111111111111111111111111111111111112,FakePool0,168.204468,,
1754342315607,So11111111111111111111111111111111111111112,FakePool0,168.188258,,
1754342330149,So11111111111111111111111111111111111111112,FakePool0,168.104244,,
1754342330600,So11111111111111111111111111111111111111112,FakePool0,168.110887,,
1754342344944,So11111111111111111111111111111111111111112,FakePool0,168.128978,,
1754342345590,So11111111111111111111111111111111111111112,FakePool0,168.128978,,
1754342359927,So11111111111111111111111111111111111111112,FakePool0,168.148884,,
1754342360641,So11111111111111111111111111111111111111112,FakePool0,168.146302,,
1754342375106,So11111111111111111111111111111111111111112,FakePool0,168.253133,,
1754342375581,So11111111111111111111111111111111111111112,FakePool0,168.251891,,
1754342389994,So11111111111111111111111111111111111111112,FakePool0,168.227617,,
1754342390651,So11111111111111111111111111111111111111112,FakePool0,168.244647,,
1754342404938,So11111111111111111111111111111111111111112,FakePool0,168.119812,,
1754342405729,So11111111111111111111111111111111111111112,FakePool0,168.151101,,
1754342420024,So11111111111111111111111111111111111111112,FakePool0,167.977655,,
1754342420578,So11111111111111111111111111111111111111112,FakePool0,167.970538,,
1754342434976,So11111111111111111111111111111111111111112,FakePool0,168.073154,,
1754342435690,So11111111111111111111111111111111111111112,FakePool0,168.083023,,
1754342450019,So11111111111111111111111111111111111111112,FakePool0,168.070624,,
1754342450749,So11111111111111111111111111111111111111112,FakePool0,168.083731,,
1754342464975,So11111111111111111111111111111111111111112,FakePool0,167.934152,,
1754342465582,So11111111111111111111111111111111111111112,FakePool0,167.931433,,
1754342480018,So11111111111111111111111111111111111111112,FakePool0,167.74497,,
1754342480642,So11111111111111111111111111111111111111112,FakePool0,167.744981,,
1754342494988,So11111111111111111111111111111111111111112,FakePool0,167.677304,,
1754342495604,So11111111111111111111111111111111111111112,FakePool0,167.693303,,
1754342510058,So11111111111111111111111111111111111111112,FakePool0,167.650987,,
1754342510614,So11111111111111111111111111111111111111112,FakePool0,167.650987,,
1754342525215,So11111111111111111111111111111111111111112,FakePool0,167.558012,,
1754342525793,So11111111111111111111111111111111111111112,FakePool0,167.613241,,
1754342540329,So11111111111111111111111111111111111111112,FakePool0,167.808026,,
1754342540713,So11111111111111111111111111111111111111112,FakePool0,167.805195,,
1754342555009,So11111111111111111111111111111111111111112,FakePool0,167.688596,,
1754342555638,So11111111111111111111111111111111111111112,FakePool0,167.688596,,
1754342570035,So11111111111111111111111111111111111111112,FakePool0,167.66958,,
1754342570629,So11111111111111111111111111111111111111112,FakePool0,167.681141,,
1754342585038,So11111111111111111111111111111111111111112,FakePool0,167.565799,,
1754342585669,So11111111111111111111111111111111111111112,FakePool0,167.619918,,
1754342600002,So11111111111111111111111111111111111111112,FakePool0,167.654047,,
1754342600687,So11111111111111111111111111111111111111112,FakePool0,167.654047,,
1754342615046,So11111111111111111111111111111111111111112,FakePool0,167.676579,,
1754342615614,So11111111111111111111111111111111111111112,FakePool0,167.672716,,
1754342630013,So11111111111111111111111111111111111111112,FakePool0,167.658512,,
1754342630630,So11111111111111111111111111111111111111112,FakePool0,167.658226,,
1754342645138,So11111111111111111111111111111111111111112,FakePool0,167.658857,,
1754342645610,So11111111111111111111111111111111111111112,FakePool0,167.657604,,
1754342660074,So11111111111111111111111111111111111111112,FakePool0,167.63549,,
1754342660633,So11111111111111111111111111111111111111112,FakePool0,167.628164,,
1754342675063,So11111111111111111111111111111111111111112,FakePool0,167.614842,,
1754342675812,So11111111111111111111111111111111111111112,FakePool0,167.614842,,
1754342690161,So11111111111111111111111111111111111111112,FakePool0,167.59115,,
1754342690715,So11111111111111111111111111111111111111112,FakePool0,167.590951,,
1754342705022,So11111111111111111111111111111111111111112,FakePool0,167.614897,,
1754342705647,So11111111111111111111111111111111111111112,FakePool0,167.622342,,
1754342720001,So11111111111111111111111111111111111111112,FakePool0,167.724062,,
1754342720642,So11111111111111111111111111111111111111112,FakePool0,167.71468,,
1754342734976,So11111111111111111111111111111111111111112,FakePool0,167.785068,,
1754342735632,So11111111111111111111111111111111111111112,FakePool0,167.801473,,
1754342750116,So11111111111111111111111111111111111111112,FakePool0,167.764141,,
1754342750638,So11111111111111111111111111111111111111112,FakePool0,167.764141,,
1754342765026,So11111111111111111111111111111111111111112,FakePool0,167.797581,,
1754342765744,So11111111111111111111111111111111111111112,FakePool0,167.794444,,
1754342779958,So11111111111111111111111111111111111111112,FakePool0,167.897799,,
1754342780561,So11111111111111111111111111111111111111112,FakePool0,167.913029,,
1754342794921,So11111111111111111111111111111111111111112,FakePool0,167.935085,,
1754342795628,So11111111111111111111111111111111111111112,FakePool0,167.945759,,
1754342809936,So11111111111111111111111111111111111111112,FakePool0,167.861912,,
1754342810576,So11111111111111111111111111111111111111112,FakePool0,167.861599,,
1754342824905,So11111111111111111111111111111111111111112,FakePool0,167.897609,,
1754342825519,So11111111111111111111111111111111111111112,FakePool0,167.901056,,
1754342840006,So11111111111111111111111111111111111111112,FakePool0,167.853906,,
1754342840614,So11111111111111111111111111111111111111112,FakePool0,167.848863,,
1754342855020,So11111111111111111111111111111111111111112,FakePool0,167.869843,,
1754342856192,So11111111111111111111111111111111111111112,FakePool0,167.852738,,
1754342870028,So11111111111111111111111111111111111111112,FakePool0,167.854293,,
1754342870748,So11111111111111111111111111111111111111112,FakePool0,167.854946,,
1754342884996,So11111111111111111111111111111111111111112,FakePool0,167.95299,,
1754342885612,So11111111111111111111111111111111111111112,FakePool0,167.941078,,
1754342899945,So11111111111111111111111111111111111111112,FakePool0,167.959198,,
1754342900565,So11111111111111111111111111111111111111112,FakePool0,167.953751,,
1754342915018,So11111111111111111111111111111111111111112,FakePool0,167.995719,,
1754342915562,So11111111111111111111111111111111111111112,FakePool0,167.999345,,
1754342929974,So11111111111111111111111111111111111111112,FakePool0,168.085485,,
1754342930604,So11111111111111111111111111111111111111112,FakePool0,168.014253,,
1754342944927,So11111111111111111111111111111111111111112,FakePool0,168.012646,,
1754342945762,So11111111111111111111111111111111111111112,FakePool0,168.012646,,
1754342960051,So11111111111111111111111111111111111111112,FakePool0,168.032524,,
1754342960585,So11111111111111111111111111111111111111112,FakePool0,168.032524,,
1754342974973,So11111111111111111111111111111111111111112,FakePool0,168.037436,,
1754342975739,So11111111111111111111111111111111111111112,FakePool0,168.029853,,
1754342990080,So11111111111111111111111111111111111111112,FakePool0,168.09998,,
1754342990551,So11111111111111111111111111111111111111112,FakePool0,168.100852,,
1754343005051,So11111111111111111111111111111111111111112,FakePool0,168.060781,,
1754343005774,So11111111111111111111111111111111111111112,FakePool0,168.058598,,
1754343020007,So11111111111111111111111111111111111111112,FakePool0,168.018246,,
1754343020589,So11111111111111111111111111111111111111112,FakePool0,167.974031,,
1754343035018,So11111111111111111111111111111111111111112,FakePool0,167.831728,,
1754343035589,So11111111111111111111111111111111111111112,FakePool0,167.881482,,
1754343049943,So11111111111111111111111111111111111111112,FakePool0,167.921416,,
1754343050636,So11111111111111111111111111111111111111112,FakePool0,167.921387,,
1754343064996,So11111111111111111111111111111111111111112,FakePool0,168.029403,,
1754343065703,So11111111111111111111111111111111111111112,FakePool0,168.010652,,
1754343079919,So11111111111111111111111111111111111111112,FakePool0,167.94906,,
1754343080691,So11111111111111111111111111111111111111112,FakePool0,167.948975,,
1754343094985,So11111111111111111111111111111111111111112,FakePool0,168.092494,,
1754343095582,So11111111111111111111111111111111111111112,FakePool0,168.068494,,
1754343110045,So11111111111111111111111111111111111111112,FakePool0,168.060515,,
1754343110597,So11111111111111111111111111111111111111112,FakePool0,168.062936,,
1754343124974,So11111111111111111111111111111111111111112,FakePool0,168.207396,,
1754343125626,So11111111111111111111111111111111111111112,FakePool0,168.209457,,
1754343139985,So11111111111111111111111111111111111111112,FakePool0,168.220016,,
1754343140671,So11111111111111111111111111111111111111112,FakePool0,168.220016,,
1754343154991,So11111111111111111111111111111111111111112,FakePool0,168.156726,,
1754343155622,So11111111111111111111111111111111111111112,FakePool0,168.14923,,
1754343170085,So11111111111111111111111111111111111111112,FakePool0,168.198565,,
1754343170591,So11111111111111111111111111111111111111112,FakePool0,168.198565,,
1754343184990,So11111111111111111111111111111111111111112,FakePool0,168.18865,,
1754343185739,So11111111111111111111111111111111111111112,FakePool0,168.206729,,
1754343199980,So11111111111111111111111111111111111111112,FakePool0,168.231981,,
1754343200619,So11111111111111111111111111111111111111112,FakePool0,168.23077,,
1754343215002,So11111111111111111111111111111111111111112,FakePool0,168.21309,,
1754343215645,So11111111111111111111111111111111111111112,FakePool0,168.216941,,
1754343230147,So11111111111111111111111111111111111111112,FakePool0,168.256149,,
1754343230618,So11111111111111111111111111111111111111112,FakePool0,168.250815,,
1754343244983,So11111111111111111111111111111111111111112,FakePool0,168.253655,,
1754343245603,So11111111111111111111111111111111111111112,FakePool0,168.278608,,
1754343259948,So11111111111111111111111111111111111111112,FakePool0,168.270885,,
1754343260603,So11111111111111111111111111111111111111112,FakePool0,168.272027,,
1754343275088,So11111111111111111111111111111111111111112,FakePool0,168.265362,,
1754343275608,So11111111111111111111111111111111111111112,FakePool0,168.236548,,
1754343289984,So11111111111111111111111111111111111111112,FakePool0,168.175491,,
1754343290616,So11111111111111111111111111111111111111112,FakePool0,168.17958,,
1754343305019,So11111111111111111111111111111111111111112,FakePool0,168.232168,,
1754343305612,So11111111111111111111111111111111111111112,FakePool0,168.218486,,
1754343320102,So11111111111111111111111111111111111111112,FakePool0,168.177707,,
1754343320585,So11111111111111111111111111111111111111112,FakePool0,168.179821,,
1754343334974,So11111111111111111111111111111111111111112,FakePool0,168.173437,,
1754343335604,So11111111111111111111111111111111111111112,FakePool0,168.16009,,
1754343349951,So11111111111111111111111111111111111111112,FakePool0,168.161682,,
1754343350709,So11111111111111111111111111111111111111112,FakePool0,168.160992,,
1754343364954,So11111111111111111111111111111111111111112,FakePool0,168.120334,,
1754343365583,So11111111111111111111111111111111111111112,FakePool0,168.120332,,
1754343380018,So11111111111111111111111111111111111111112,FakePool0,168.11337,,
1754343380613,So11111111111111111111111111111111111111112,FakePool0,168.110351,,
1754343395075,So11111111111111111111111111111111111111112,FakePool0,168.193437,,
1754343395660,So11111111111111111111111111111111111111112,FakePool0,168.193437,,
1754343409987,So11111111111111111111111111111111111111112,FakePool0,168.196682,,
1754343410590,So11111111111111111111111111111111111111112,FakePool0,168.19399,,
1754343425122,So11111111111111111111111111111111111111112,FakePool0,168.194178,,
1754343425609,So11111111111111111111111111111111111111112,FakePool0,168.19009,,
1754343440080,So11111111111111111111111111111111111111112,FakePool0,168.22916,,
1754343440616,So11111111111111111111111111111111111111112,FakePool0,168.234256,,
1754343455080,So11111111111111111111111111111111111111112,FakePool0,168.327398,,
1754343455766,So11111111111111111111111111111111111111112,FakePool0,168.351856,,
1754343470088,So11111111111111111111111111111111111111112,FakePool0,168.323885,,
1754343470818,So11111111111111111111111111111111111111112,FakePool0,168.322588,,
1754343485148,So11111111111111111111111111111111111111112,FakePool0,168.346178,,
1754343485635,So11111111111111111111111111111111111111112,FakePool0,168.350132,,
1754343499983,So11111111111111111111111111111111111111112,FakePool0,168.363743,,
1754343500614,So11111111111111111111111111111111111111112,FakePool0,168.362671,,
1754343514967,So11111111111111111111111111111111111111112,FakePool0,168.4333,,
1754343515695,So11111111111111111111111111111111111111112,FakePool0,168.432186,,
1754343530242,So11111111111111111111111111111111111111112,FakePool0,168.40789,,
1754343530669,So11111111111111111111111111111111111111112,FakePool0,168.423115,,
1754343544994,So11111111111111111111111111111111111111112,FakePool0,168.422318,,
1754343545613,So11111111111111111111111111111111111111112,FakePool0,168.42226,,
1754343560064,So11111111111111111111111111111111111111112,FakePool0,168.414864,,
1754343560712,So11111111111111111111111111111111111111112,FakePool0,168.417711,,
1754343575154,So11111111111111111111111111111111111111112,FakePool0,168.437053,,
1754343575706,So11111111111111111111111111111111111111112,FakePool0,168.437053,,
1754343591143,So11111111111111111111111111111111111111112,FakePool0,168.391471,,
1754343591190,So11111111111111111111111111111111111111112,FakePool0,168.391471,,
1754343605040,So11111111111111111111111111111111111111112,FakePool0,168.293113,,
1754343605594,So11111111111111111111111111111111111111112,FakePool0,168.293113,,
1754343620292,So11111111111111111111111111111111111111112,FakePool0,168.35796,,
1754343620640,So11111111111111111111111111111111111111112,FakePool0,168.360834,,
1754343635048,So11111111111111111111111111111111111111112,FakePool0,168.370927,,
1754343635600,So11111111111111111111111111111111111111112,FakePool0,168.370598,,
1754343650042,So11111111111111111111111111111111111111112,FakePool0,168.444442,,
1754343650614,So11111111111111111111111111111111111111112,FakePool0,168.439737,,
1754343665022,So11111111111111111111111111111111111111112,FakePool0,168.458458,,
1754343665600,So11111111111111111111111111111111111111112,FakePool0,168.459443,,
1754343680020,So11111111111111111111111111111111111111112,FakePool0,168.40132,,
1754343680670,So11111111111111111111111111111111111111112,FakePool0,168.391378,,
1754343695365,So11111111111111111111111111111111111111112,FakePool0,168.397247,,
1754343695694,So11111111111111111111111111111111111111112,FakePool0,168.396313,,
1754343710247,So11111111111111111111111111111111111111112,FakePool0,168.373062,,
1754343710619,So11111111111111111111111111111111111111112,FakePool0,168.373028,,
1754343725048,So11111111111111111111111111111111111111112,FakePool0,168.538327,,
1754343725629,So11111111111111111111111111111111111111112,FakePool0,168.542637,,
1754343740136,So11111111111111111111111111111111111111112,FakePool0,168.511747,,
1754343740679,So11111111111111111111111111111111111111112,FakePool0,168.506732,,
1754343755017,So11111111111111111111111111111111111111112,FakePool0,168.516735,,
1754343755647,So11111111111111111111111111111111111111112,FakePool0,168.516734,,
1754343770024,So11111111111111111111111111111111111111112,FakePool0,168.525172,,
1754343770657,So11111111111111111111111111111111111111112,FakePool0,168.525132,,
1754343785141,So11111111111111111111111111111111111111112,FakePool0,168.524896,,
1754343785767,So11111111111111111111111111111111111111112,FakePool0,168.528733,,
1754343800118,So11111111111111111111111111111111111111112,FakePool0,168.571133,,
1754343800638,So11111111111111111111111111111111111111112,FakePool0,168.580036,,
1754343815004,So11111111111111111111111111111111111111112,FakePool0,168.586454,,
1754343815607,So11111111111111111111111111111111111111112,FakePool0,168.586967,,
1754343830091,So11111111111111111111111111111111111111112,FakePool0,168.595667,,
1754343830636,So11111111111111111111111111111111111111112,FakePool0,168.591803,,
1754343845054,So11111111111111111111111111111111111111112,FakePool0,168.591714,,
1754343845650,So11111111111111111111111111111111111111112,FakePool0,168.595216,,
1754343860046,So11111111111111111111111111111111111111112,FakePool0,168.770834,,
1754343860631,So11111111111111111111111111111111111111112,FakePool0,168.772275,,
1754343875122,So11111111111111111111111111111111111111112,FakePool0,168.692926,,
1754343875676,So11111111111111111111111111111111111111112,FakePool0,168.680423,,
1754343890101,So11111111111111111111111111111111111111112,FakePool0,168.684586,,
1754343890754,So11111111111111111111111111111111111111112,FakePool0,168.682183,,
1754343905070,So11111111111111111111111111111111111111112,FakePool0,168.675461,,
1754343905699,So11111111111111111111111111111111111111112,FakePool0,168.682318,,
1754343920199,So11111111111111111111111111111111111111112,FakePool0,168.687386,,
1754343920636,So11111111111111111111111111111111111111112,FakePool0,168.687386,,
1754343935170,So11111111111111111111111111111111111111112,FakePool0,168.67976,,
1754343935705,So11111111111111111111111111111111111111112,FakePool0,168.67976,,
1754343950171,So11111111111111111111111111111111111111112,FakePool0,168.585143,,
1754343950611,So11111111111111111111111111111111111111112,FakePool0,168.583653,,
1754343965131,So11111111111111111111111111111111111111112,FakePool0,168.586689,,
1754343965639,So11111111111111111111111111111111111111112,FakePool0,168.585782,,
1754343980031,So11111111111111111111111111111111111111112,FakePool0,168.529006,,
1754343980681,So11111111111111111111111111111111111111112,FakePool0,168.531239,,
1754343995054,So11111111111111111111111111111111111111112,FakePool0,168.457489,,
1754343995740,So11111111111111111111111111111111111111112,FakePool0,168.443955,,
1754344010124,So11111111111111111111111111111111111111112,FakePool0,168.464414,,
1754344010728,So11111111111111111111111111111111111111112,FakePool0,168.490987,,
1754344025106,So11111111111111111111111111111111111111112,FakePool0,168.503828,,
1754344025729,So11111111111111111111111111111111111111112,FakePool0,168.503212,,
1754344040264,So11111111111111111111111111111111111111112,FakePool0,168.477061,,
1754344040778,So11111111111111111111111111111111111111112,FakePool0,168.480106,,
1754344055152,So11111111111111111111111111111111111111112,FakePool0,168.484998,,
1754344055782,So11111111111111111111111111111111111111112,FakePool0,168.479185,,
1754344070042,So11111111111111111111111111111111111111112,FakePool0,168.333816,,
1754344070667,So11111111111111111111111111111111111111112,FakePool0,168.338685,,
1754344084986,So11111111111111111111111111111111111111112,FakePool0,168.431245,,
1754344085752,So11111111111111111111111111111111111111112,FakePool0,168.443692,,
1754344100106,So11111111111111111111111111111111111111112,FakePool0,168.469362,,
1754344100709,So11111111111111111111111111111111111111112,FakePool0,168.521872,,
1754344115080,So11111111111111111111111111111111111111112,FakePool0,168.559559,,
1754344115672,So11111111111111111111111111111111111111112,FakePool0,168.559744,,
1754344130040,So11111111111111111111111111111111111111112,FakePool0,168.649388,,
1754344130675,So11111111111111111111111111111111111111112,FakePool0,168.658187,,
1754344145161,So11111111111111111111111111111111111111112,FakePool0,168.667,,
1754344145723,So11111111111111111111111111111111111111112,FakePool0,168.652039,,
1754344160052,So11111111111111111111111111111111111111112,FakePool0,168.642488,,
1754344160773,So11111111111111111111111111111111111111112,FakePool0,168.642488,,
1754344175012,So11111111111111111111111111111111111111112,FakePool0,168.766014,,
1754344175700,So11111111111111111111111111111111111111112,FakePool0,168.773069,,
1754344190170,So11111111111111111111111111111111111111112,FakePool0,168.79354,,
1754344190811,So11111111111111111111111111111111111111112,FakePool0,168.789841,,
1754344205084,So11111111111111111111111111111111111111112,FakePool0,168.778729,,
1754344205681,So11111111111111111111111111111111111111112,FakePool0,168.778298,,
1754344220130,So11111111111111111111111111111111111111112,FakePool0,168.779483,,
1754344220770,So11111111111111111111111111111111111111112,FakePool0,168.785551,,
1754344235255,So11111111111111111111111111111111111111112,FakePool0,168.761869,,
1754344235858,So11111111111111111111111111111111111111112,FakePool0,168.767523,,
1754344250088,So11111111111111111111111111111111111111112,FakePool0,168.741972,,
1754344250753,So11111111111111111111111111111111111111112,FakePool0,168.741971,,
1754344265254,So11111111111111111111111111111111111111112,FakePool0,168.748994,,
1754344265802,So11111111111111111111111111111111111111112,FakePool0,168.756486,,
1754344280214,So11111111111111111111111111111111111111112,FakePool0,168.759822,,
1754344280748,So11111111111111111111111111111111111111112,FakePool0,168.759822,,
1754344295041,So11111111111111111111111111111111111111112,FakePool0,168.769768,,
1754344295651,So11111111111111111111111111111111111111112,FakePool0,168.762732,,
